Unnamed: 0,Brand,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
133,MSI,57999,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6,"Geforce GTX 1650 Max-Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
134,HP,45890,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.4 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
135,Lenovo,53000,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life
136,ASUS,55990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
137,HP,41490,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,no,
138,Lenovo,53000,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life
139,Lenovo,38990,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
140,Infinix,32990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.2 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
141,HP,37890,AMD Dual-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6,Radeon,AMD,256 GB SSD Storage,No HDD,no,
142,HP,27990,AMD Dual-Core Ryzen 3,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6,Radeon,AMD,256 GB SSD Storage,No HDD,65,65W Adapter
144,Lenovo,34690,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45, Upto 11 Hrs Battery Life
145,ASUS,61990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,90,90W Adapter
147,Xiaomi,63976,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
148,Dell,34499,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65, Upto 7 Hrs Battery Life
149,HP,66596,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
150,HP,37099,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
151,HP,41999,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,
152,AVITA,42492,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14,Radeon RX Vega 10,AMD,512 GB SSD Storage,No HDD,no,36.7W Adapter
153,HP,54490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
155,Lenovo,32500,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
156,ASUS,30900,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
158,HP,60999,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.0 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
159,HP,39646,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,41,41W Adapter
160,ASUS,37990,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB LP, LPDDR5 RAM , 4.0 Ghz Processor,LED,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
161,Lenovo,40940,Intel Core i3 (6th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,14,HD 520,Intel,NO SSD,1024 GB HDD Storage,no,
162,ASUS,61899,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
163,Lenovo,46990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
164,ASUS,67990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 2.9 Ghz Processor,LED,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
165,HP,50299,Intel Core i5 (11th Gen) Processor,Intel, 16 GB Expandable,8 GB , DDR4 RAM ,0,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 12 Hrs Battery Life
166,Lenovo,57990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
168,ASUS,55990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 5 Hrs Battery Life
169,Infinix,47999,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.0 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
170,Lenovo,36890,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 8.5 Hrs Battery Life
171,HP,52185,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.0 Ghz Processor,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,41,41W Adapter
172,HP,22071,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6,UHD 600,Intel,NO SSD,1024 GB HDD Storage,46,46W Adapter
173,Lenovo,39900,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.7 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
174,HP,53999,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LED,16.1,"Radeon RX 5500M GPU, 4 GB",AMD,512 GB SSD Storage,No HDD,150, Upto 4 Hrs Battery Life
175,Dell,37990,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LCD,15.6,UHD Graphics,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
176,Acer,49990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
177,HP,43999,AMD Quad-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 3.4 Ghz Processor,LED,14,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
178,Lenovo,39448,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
179,Acer,48990,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
180,Apple,219990,2.3 Ghz Processor,2.3, 32 GB Expandable,16 GB RAM , RAM ,0,LCD,14.2,M1,Apple,1024 GB SSD Storage,No HDD,67, Upto 17 Hrs Battery Life
181,HP,59800,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 7.15 Hrs Battery Life
182,Lenovo,35100,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life
183,HP,56064,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
184,Dell,36990,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 0.8 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
185,Acer,57990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce GTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter
186,Lenovo,58790,Intel Core i5 (11th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,57, Upto 11 Hrs Battery Life
187,Acer,53890,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
188,Lenovo,28990,AMD Dual-Core Athlon,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.4 Ghz Processor,LCD,15.6,Radeon 610M,AMD,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
189,HP,51490,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
190,HP,38500,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,41,41W Adapter
191,HP,76999,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 4.8 Ghz Processor,LED,14,Iris Xe,Intel,1024 GB SSD Storage,No HDD,43,43W Adapter
192,Dell,31990,AMD Dual-Core Athlon,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6,Radeon,AMD,256 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
193,MSI,61990,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,16 GB , DDR4 RAM , 3.1 Ghz Processor,LCD,15.6,"Radeon RX6500M GPU, 4 GB",AMD,512 GB SSD Storage,No HDD,no,
194,MSI,47769,Intel Core i5 (11th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 2.7 Ghz Processor,LCD,15.6,"GeForce GTX 1650 MAX Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
196,Acer,62990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,GeForce RTX 2050,NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
197,ASUS,18990,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR4X RAM, 1.1 Ghz Processor,LED,14,HD 500,Intel,64 GB SSD Storage,No HDD,45,45W Adapter
198,Acer,27775,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,14,UHD,Intel,512 GB SSD Storage,No HDD,48, Upto 11 Hrs Battery Life
200,Acer,30360,Intel Core i3 (8th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.2 Ghz Processor,LED,15.6,UHD 620,Intel,NO SSD,1024 GB HDD Storage,45, Upto 7 Hrs Battery Life
201,Lenovo,34990,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
202,Lenovo,25200,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 2.8 Ghz Processor,LED,14,Integrated,Intel,256 GB SSD Storage,No HDD,no,
203,HP,54999,Intel Core i5 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
204,Infinix,33390,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.0 Ghz Processor,LCD,14,"UHD GPU, 128 MB",Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life
205,Lenovo,72000,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
206,HP,50568,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.0 Ghz Processor,LCD,14,Radeon Graphics,AMD,512 GB SSD Storage,No HDD,65, Upto 12 Hrs Battery Life
207,Dell,35999,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,no,
208,Dell,44350,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.2 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,no,Upto 10 Hrs Battery Life
209,Lenovo,25490,Intel Celeron Dual-Core,Intel, 8 GB Expandable,8 GB , DDR4 RAM , 2.8 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
210,Acer,102990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
211,HP,62490,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
212,ASUS,17990,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR4X RAM, 1.1 Ghz Processor,LCD,15.6,UHD,Intel,128 GB SSD Storage,No HDD,45, Upto 10 Hrs Battery Life
213,HP,55400,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.7 Ghz Processor,LCD,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,70,70W Adapter
214,Lenovo,27990,AMD Quad-Core Ryzen 3,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.4 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,no,
215,Lenovo,60990,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,135,135W Adapter
216,HP,60900,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
217,HP,44800,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.0 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
218,HP,48990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life
219,MSI,67990,Intel Core i7 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.8 Ghz Processor,LED,15.6,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,no,
220,Acer,22899,AMD Dual-Core Athlon,AMD, 8 GB Expandable,4 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,14,Radeon,AMD,256 GB SSD Storage,No HDD,no, Upto 9.50 Hrs Battery Life
221,ASUS,58990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,16,Radeon,AMD,512 GB SSD Storage,No HDD,90, Upto 6 Hrs Battery Life
222,Acer,120980,Intel Core i7 (13th Gen) Processor,Intel, 32 GB Expandable,16 GB , DDR5 RAM ,0,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter
223,HP,74250,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10.15 Hrs Battery Life
224,HP,68200,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.1 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,150, Upto 6 Hrs Battery Life
225,AVITA,15990,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB LP, LPDDR4 RAM , 2.8 Ghz Processor,LCD,14.1,UHD 600,Intel,128 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
226,ASUS,39990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.2 Ghz Processor,LCD,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
227,ASUS,57099,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LED,14,Iris Xe,Intel,256 GB SSD Storage , 1024 GB HDD Storage,37, Upto 6 Hrs Battery Life
228,MSI,42990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
229,HP,59990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,43,43W Adapter
230,Lenovo,48411,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
231,ASUS,74500,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,16,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
233,AVITA,20990,Intel Celeron Dual-Core,Intel, 4 GB Expandable,4 GB LP, LPDDR4 RAM , 2.8 Ghz Processor,LCD,14.1,Integrated,Intel,128 GB SSD Storage,No HDD,24, Upto 8 Hrs Battery Life
234,Acer,68990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,"Geforce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter
235,MSI,71490,Intel Core i7 (11th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6,"GeForce GTX 1650 MAX Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
236,HP,35500,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,41, Upto 9 Hrs Battery Life
237,Acer,64990,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
238,MSI,69990,Intel Core i5 (10th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
239,ASUS,51790,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
240,MSI,63563,Intel Core i7 (10th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter
241,Lenovo,36300,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
242,HP,55490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
243,Acer,31990,Intel Core i3 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
245,Dell,45990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6,Integrated,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
246,Tecno,37999,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB RAM, RAM, 1.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 17.5 Hrs Battery Life
247,Zebronics,29990,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB LP, LPDDR4 RAM, 2.4 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
248,Lenovo,52100,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 1.8 Ghz Processor,LED,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life
249,Lenovo,35990,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life
250,Honor,41990,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,14,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 14 Hrs Battery Life
251,Apple,149900,Apple M2 Processor,Apple,Not Expandable,8 GB LP, LPDDR5 RAM,0,LCD,13.3,M2,Apple,512 GB SSD Storage,No HDD,67, Upto 20 Hrs Battery Life
252,HP,59490,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
253,Lenovo,27490,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
254,Zebronics,28990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB LP, LPDDR4 RAM, 2.4 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
255,Acer,79990,Intel Core i5 (13th Gen) Processor,Intel,Not Expandable,16 GB LP, LPDDR5 RAM,0,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,100,100W Adapter
256,Dell,63999,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,14,Integrated,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
257,HP,50990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR5 RAM, 4.2 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
258,HP,46490,AMD Quad-Core Ryzen 5,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.8 Ghz Processor,LCD,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
259,Acer,94990,Intel Core i5 (13th Gen) Processor,Intel, 32 GB Expandable,16 GB , DDR5 RAM ,0,LCD,16,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter
260,HP,68212,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
261,Lenovo,36990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,45, Upto 9 Hrs Battery Life
